season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,MS Wade,Matthew Wade,1,2,4,0,0,50.00,False,False,"{'wickets': 1, 'runs': 2}",0.3,c &dagger;Pant b Mustafizur Rahman,"<b>a big appeal for caught-behind</b>. Given not out but Capitals want to review it. Was a length ball outside off, Wade jumped across and looked to lap it over the keeper's head. There is some noise as the ball passes the batter and the UltraEdge confirms it's of the bat. Wade walks back for 1",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,Shubman Gill,Shubman Gill,84,46,83,6,4,182.60,False,False,"{'wickets': 4, 'runs': 145}",17.1,c Patel b Ahmed,"length ball around off, goes for that half-pull again. It made good sound off then bat but it was a slower one, which means he didn't get enough power behind it and it turns out to be a dolly for Axar at deep midwicket",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,V Shankar,Vijay Shankar,13,20,28,1,0,65.00,False,False,"{'wickets': 2, 'runs': 44}",6.1, b Kuldeep Yadav,"<b>and he strikes straightaway.</b> Tossed up on a length around off, Shankar goes for the slog sweep but is early into it. All he gets is an inside edge that deflects onto the stumps",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,HH Pandya,Hardik Pandya,31,27,33,4,0,114.81,True,False,"{'wickets': 3, 'runs': 109}",13.6,c Powell b Ahmed,"fuller around off, Hardik goes down the ground but doesn't get the required elevation. Still it's hit hard and pops out of Powell's hands at long-on but he keeps his calm and catches the rebound",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,DA Miller,David Miller,20,15,34,2,0,133.33,False,True,{},,not out,,
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,R Tewatia,Rahul Tewatia,14,8,14,1,1,175.00,False,False,"{'wickets': 5, 'runs': 168}",19.2,c Thakur b Mustafizur Rahman,"length ball outside off, looks to go over extra cover but ends up slicing it. The extra-cover fielder runs sideways and takes it over his shoulder",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,A Manohar,Abhinav Manohar,1,2,4,0,0,50.00,False,False,"{'wickets': 6, 'runs': 170}",19.5,c Patel b Mustafizur Rahman,fuller and angling across. A slower one 121kph. He goes for the slog sweep but it's a cutter at 121kph. He ends up slicing it up in the air and Axar settles under it at cover,
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,Rashid Khan,Rashid Khan,0,1,1,0,0,0.00,False,True,{},,not out,,
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,PP Shaw,Prithvi Shaw,10,7,25,1,0,142.85,False,False,"{'wickets': 2, 'runs': 32}",4.1,c Shankar b Ferguson,"banged into the pitch, and <strong>Shaw plinks his pull out to deep backward square leg!</strong> 138kph, a hint of nip in off the seam, and Shaw can only top-edge it out into the deep, the bat turning in his hands. Vijay Shankar settles underneath it and takes a steepling catch, and Delhi have lost both of their openers",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,TL Seifert,Tim Seifert,3,5,8,0,0,60.00,False,False,"{'wickets': 1, 'runs': 8}",1.1,c Manohar b Pandya,"<b>chipped to short midwicket, Hardik strikes with his first ball!</b> Seifert admonishes himself as he trudges off. On a good length, Seifert looked to nudge it into the leg side but it stopped on him, and hit the splice of the bat. It looped up into the leg side, and Abhinav took a straightforward catch to his left, in tight. Early strike for Gujarat, <b>Hardik's first IPL wicket since 2019!</b>",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Mandeep Singh,Mandeep Singh,18,16,24,4,0,112.50,False,False,"{'wickets': 3, 'runs': 34}",4.5,c &dagger;Wade b Ferguson,"<b>feathered through to Wade, Lockie has two in his first over!</b> Hard length into the pitch, Mandeep backs away and looks to cut it away but only manages to get a thin edge on it. He was looking to target the shorter off-side boundary, but Ferguson cramped him for room with a back-of-a-length ball",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,RR Pant,Rishabh Pant,43,29,58,7,0,148.27,True,False,"{'wickets': 5, 'runs': 118}",14.1,c Manohar b Ferguson,"<b>plinked to deep backward square leg!</b> 145kph, banged into the pitch, and Pant is stuck in two minds. It nips away off the seam - or perhaps it's even a <i>very</i> quick offcutter. Pant tries to drag it across the line, but isn't sure whether he's looking to play it away for a single or commit to the shot fully. He mistimes the pull, which loops up agonisingly into the leg side... where Abhinav settles underneath it! What a game Lockie Ferguson is having, 3 for 12 in 2.1 overs. And great call from Hardik to bring him back!",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Lalit Yadav,Lalit Yadav,25,22,40,2,1,113.63,False,False,"{'wickets': 4, 'runs': 95}",11.4,run out (Manohar/Shankar),"<b>chance for a run-out at the bowler's end</b>. Shankar has stepped on the stumps as he loops to whip the bails off, but only one of them is initially dislodged. He takes the other one off as Lalit dives at full stretch to make his ground and <b>this will be given out</b>. Pant nudged a length ball off his hip straight to Abhinav Manohar, the man at square leg. Mix-up between the two batters, and Lalit had to scramble back. Pant is confused as to what's happened and is in discussion with the umpires, but Lalit has to trudge off",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,R Powell,Rovman Powell,20,12,33,2,1,166.66,False,False,"{'wickets': 8, 'runs': 143}",17.2,lbw b Mohammed Shami,"on a length, angling in and skidding through. Smashes Powell on the back thigh and the finger goes up! <b>He has to review, and does so</b>. He was looking to swing him away down the ground but was beaten. Looked like an offcutter, cramping him for room. Smashing into the stumps, and the on-field decision is upheld! Gujarat closing in on a second win.",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,AR Patel,Axar Patel,8,4,5,2,0,200.00,False,False,"{'wickets': 6, 'runs': 126}",14.5,c &dagger;Wade b Ferguson,"<b>strangled down the leg side, Lockie has FOUR!</b> Perhaps the worst ball he's bowled all night, a 130kph offcutter, angling a long way down the leg side. But Axar flaps at the pull and gets a thin edge through to Wade, who takes a sharp low catch to his right. Gujarat have their sixth wicket",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,SN Thakur,Shardul Thakur,2,5,8,0,0,40.00,False,False,"{'wickets': 7, 'runs': 134}",15.6,lbw b Rashid Khan,"<strong>full googly, smashes him on the front pad and up goes the finger!</strong>. Shardul has little choice but to <b>review</b>. Plants the front foot and plays across the line. No bat involved, hits him on the shin. Impact in-line, and <b>hitting leg stump halfway up!</b> Rashid strikes with the final ball of his spell, and Gujarat are closing in...",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,14,14,20,0,1,100.00,False,True,{},,not out,,
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,KK Ahmed,Khaleel Ahmed,0,1,2,0,0,0.00,False,False,"{'wickets': 9, 'runs': 143}",17.3,c &dagger;Wade b Mohammed Shami,"<b>nicks him off!</b> Back of a length, angling in, and Khaleel backed away, looking to steer it away through point. He could only manage to tickle an outside edge through to Wade, and Shami has two in two balls",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Mustafizur Rahman,Mustafizur Rahman,3,5,11,0,0,60.00,False,True,{},,not out,,
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,JC Buttler,Jos Buttler,100,68,97,11,5,147.05,False,False,"{'wickets': 5, 'runs': 184}",18.5, b Bumrah,"<strong>Bumrah yorks Buttler.</strong> 145ks, swinging into the blockhole. Buttler hastily jabs his bat down, but this is too good for him. Clatters into the base of middle stump. Nevertheless, excellent innings from Buttler (although he slowed down later)",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,1,2,13,0,0,50.00,False,False,"{'wickets': 1, 'runs': 13}",2.4,c David b Bumrah,"<strong>Chipped into the lap of square leg</strong>. This wasn't a great ball from Bumrah - good length and on the hips - but it brings the right result for MI. Jaiswal is usually strong off his hips, but this he picks out David in the infield",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,D Padikkal,Devdutt Padikkal,7,7,17,1,0,100.00,False,False,"{'wickets': 2, 'runs': 48}",5.6,c Sharma b Mills,"<strong>Padikkal holes out off the last ball of the powerplay</strong>. M Ashwin and Mills have pulled things back for MI. Dug in on a back of a length on middle, gets big on Padikkal who advanced at Mills. He ends up flapping a weak pull to Rohit who settles under the skier at cover",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,SV Samson,Sanju Samson,30,21,39,1,3,142.85,True,False,"{'wickets': 3, 'runs': 130}",14.2,c Tilak Varma b Pollard,"<strong>Pollard has Samson holing out.</strong> Another slower ball into the pitch, 112ks, messes with Samson's pull. Simple catch at deep midwicket for N Tilak Varma. Timely wicket for MI",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,SO Hetmyer,Shimron Hetmyer,35,14,25,3,3,250.00,False,False,"{'wickets': 4, 'runs': 183}",18.2,c Tilak Varma b Bumrah,slower full-toss angling across off stump. Hetmyer bends his back knee and hauls it straight to deep midwicket. Hetmyer throws his back in despair but he's played another blinder in the IPL: 35 off 14 balls at a strike rate of 250,
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,R Parag,Riyan Parag,5,4,13,1,0,125.00,False,False,"{'wickets': 8, 'runs': 193}",19.6,c David b Mills,"Dragged to David at long-on. Slower full toss wide of off, Parag fetches it from there and hoicks it to the deep, where David slides forward to complete the catch",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,R Ashwin,Ravichandran Ashwin,1,1,2,0,0,100.00,False,False,"{'wickets': 6, 'runs': 185}",18.6,run out (Tilak Varma/&dagger;Ishan Kishan),"pitched up and outside off, sliced away to the right of sweeper cover. Ashwin wants the second and is caught short. <strong>Terrific last over from Bumrah. </strong>Sharp throw from Tilak Varma in the deep",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,NA Saini,Navdeep Saini,2,2,4,0,0,100.00,False,False,"{'wickets': 7, 'runs': 188}",19.3,c &dagger;Ishan Kishan b Mills,<strong>Kishan settles under this skier.</strong> Clever slower variation from the back of the hand. Saini is already through with the leg-side slog by the time the ball reaches him. Kishan does the rest,
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,RR,1,TA Boult,Trent Boult,1,1,3,0,0,100.00,False,True,{},,not out,,
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,Ishan Kishan,Ishan Kishan,54,43,64,5,1,125.58,False,False,"{'wickets': 3, 'runs': 121}",12.6,c Saini b Boult,"<B>what's happened there? Saini is holding his head. OK, he's fine, and Kishan is gone.</b> Saini takes a catch, but he has taken a blow to his head/back of the neck while completing the catch. Boult was brought back for the wicket and he delivered. Length ball angling in, and Kishan went for the pull. But couldn't really get the connection with Boult cramping him. Saini at deep backward square leg takes a catch, but tumbles over while completing it, and ends up having an awkward fall where his body weight went onto his neck for a brief moment.",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,RG Sharma,Rohit Sharma,10,5,11,0,1,200.00,True,False,"{'wickets': 1, 'runs': 15}",1.5,c Parag b Prasidh Krishna,"<B>crunched, but straight to the fielder!</B> Stylish catch from the stylish Riyan Parag, rocking the goggles. Krishna bowls a nothing delivery, short and wide, asking to be hit, but Rohit fails to get it over point. Parag goes low, takes the catch, and the Royals fielders are celebrating!",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,Anmolpreet Singh,Anmolpreet Singh,5,4,13,1,0,125.00,False,False,"{'wickets': 2, 'runs': 40}",3.6,c Padikkal b Saini,"<B>the extra ball has earned Saini a wicket</b> Fullish outside off, but the ball doesn't come off the deck as quickly as it should've. Anmolpreet's attempted loft over cover is mistimed, and cover pockets that with ease",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,NT Tilak Varma,Tilak Varma,61,33,50,3,5,184.84,False,False,"{'wickets': 4, 'runs': 135}",14.2, b Ashwin,"<B>the senior gets the youngster but what an innings!</b> Full on middle. Varma gets low for a sweep. Misses, deceived by the slower ball, and that knocks off stump back. <B>Ashwin gives Varma a bit of a send off</b> after being clattered for a reverse-sweep six off the last ball. The Mumbai bench is standing to greet Varma back",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,KA Pollard,Kieron Pollard,22,24,50,3,1,91.66,False,False,"{'wickets': 8, 'runs': 170}",19.6,c Buttler b Saini,"full toss, fifth-stump line. Pollard makes a decent connection to try and clear extra cover but Buttler runs in and takes the catch. <B>Rajasthan Royals defend 193 and they win by 23 runs</b>",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,TH David,Tim David,1,3,6,0,0,33.33,False,False,"{'wickets': 5, 'runs': 136}",15.1,lbw b Chahal,"fullish ball around leg stump. Legbreak turns across David but he is caught on the back foot while the ball hits his pad. <B>Appeal for lbw</b> and given. David chats with Pollard and they <B>take the review</b> - fair enough, there's no use taking the reviews home. No bat involved, and the ball is pitching on leg stump. Ball-tracking shows the ball would ""clip"" middle stump, and therefore David has to walk back.",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,DR Sams,Daniel Sams,0,1,2,0,0,0.00,False,False,"{'wickets': 6, 'runs': 136}",15.2,c Buttler b Chahal,"<B>the Buttler does it!</b> And Chahal shows his worth with two wickets in two balls. Full ball on middle, the googly turns into Sams so he has lesser room in having a free flow of the bat. Sliced in the air, Buttler - from cover - runs towards mid off, away from the pitch and facing the boundary as the ball goes over his shoulder. Then throws his body forward, offering some hang time, before taking the catch on the way down",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,M Ashwin,Murugan Ashwin,6,8,24,1,0,75.00,False,False,"{'wickets': 7, 'runs': 165}",18.5,run out (&dagger;Samson),"<B>Pollard loses his bat and runs without one!</b> Prasidh goes short and takes the pace off. Pollard is through the pull too early, but the ball hits his blade and rolls away to the leg side. They scurry across for an attempted single, but M Ashwin is run out! <B>No ball called because of an extra short ball</b>",
2022.0,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,MI,2,JJ Bumrah,Jasprit Bumrah,0,1,8,0,0,0.00,False,True,{},,not out,,
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,MA Agarwal,Mayank Agarwal,1,5,6,0,0,20.00,True,False,"{'wickets': 1, 'runs': 2}",0.6,lbw b Yadav,"got him, that's an excellent delivery. Looked like the wobble-seam/offcutter release. On the fuller side of a length, and it nips back in from just outside off. Mayank was shuffling across premeditatedly, looking to target the leg side. Ends up playing all across this one as it nips past his inside edge, striking his front pad right in front. Fifth wicket for Umesh in the powerplay this season",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,S Dhawan,Shikhar Dhawan,16,15,35,1,1,106.66,False,False,"{'wickets': 3, 'runs': 62}",5.5,c &dagger;Billings b Southee,"got him. Steps out again, and it looks like the three-quarter ball/offcutter that straightens from a length outside off. Looks to crash it away through the covers, and gets a thick edge that Billings does very well to catch low down, diving forward",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,PBB Rajapaksa,Bhanuka Rajapaksa,31,9,17,3,3,344.44,False,False,"{'wickets': 2, 'runs': 43}",3.5,c Southee b Shivam Mavi,"got him, but what an innings this has been. Pure T20. Digs in a back-of-a-length ball that's angling into off stump or thereabouts. Slightly cramped for room as he tries to back away and hit over extra-cover, and he ends up spooning a simple catch to mid-off",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,LS Livingstone,Liam Livingstone,19,16,27,1,1,118.75,False,False,"{'wickets': 4, 'runs': 78}",8.6,c Southee b Yadav,"fullish, not as wide as the previous balls, and Livingstone takes on the big hit down the ground. Doesn't quite middle it, though, and Southee catches it right on the edge of the long-off boundary. A very, very timely wicket for KKR",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,RA Bawa,Raj Bawa,11,13,18,1,0,84.61,False,False,"{'wickets': 5, 'runs': 84}",9.3, b Narine,"bowled him, that's a Narine special. Flat, quick, angling into off stump from wide of the crease, and it straightens dramatically from there to beat the outside edge and knock back off stump. Bawa's feet were stuck in the crease, not going forward, back or across, and he looks to defend and plays a long way inside the line",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,0,5,14,0,0,0.00,False,False,"{'wickets': 6, 'runs': 92}",12.1,c Rana b Southee,"another attempted at a big hit, another wicket. Good ball from Southee, back of a length outside off, and Shahrukh is caught in that awkward zone between a straight-bat hit down the ground and a horizontal-bat pull. Ends up skewing the ball high in the air over the on side, and Rana moves to his left from short midwicket and settles under the ball",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,Harpreet Brar,Harpreet Brar,14,18,23,1,1,77.77,False,False,"{'wickets': 7, 'runs': 102}",14.2, b Yadav,"stumps all over the place, and Harpreet Brar is dismissed <a href=""https://www.espncricinfo.com/ask/cricket-qna/harpreet-brar-batting-record&tournament=ipl"">for the first time in seven IPL innings</a>. Length ball angling across to off stump, doesn't do all that much. In fact, it looks like it deviates slightly inward to straighten a bit, but Brar, opening his bat face to play it square on the off side, is beaten on the outside edge. Off stump is knocked back, as are the other stumps",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,OF Smith,Odean Smith,9,12,35,0,1,75.00,False,True,{},,not out,,
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,RD Chahar,Rahul Chahar,0,2,3,0,0,0.00,False,False,"{'wickets': 8, 'runs': 102}",14.4,c Rana b Yadav,"got him, that wide slip is immediately in play! Banged in short on off stump, gets it to bounce steeply, and Chahar, trying to get his upper body out of the way while also looking to get his bat up and defend, ends up hitting it to the right of the slip fielder off the sticker of the bat. Nitish Rana dives to his right and completes a good catch",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,K Rabada,Kagiso Rabada,25,16,21,4,1,156.25,False,False,"{'wickets': 9, 'runs': 137}",18.1,c Southee b Russell,"what a terrific catch from Southee! Runs all the way from long-off to mid-on and finishes by throwing himself forward to grab the ball in both hands, low down. Russell bowls a slower offcutter, angling it away from Rabada's hitting arc. Clears his front leg and goes hard at it, but manages more height than distance",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,Arshdeep Singh,Arshdeep Singh,0,1,2,0,0,0.00,False,False,"{'wickets': 10, 'runs': 137}",18.2,run out (Rana/Russell),"and it ends with a run-out. Odean hared out of his crease even before Arshdeep played the ball, and in the end both batters were stuck at the same end. Back of a length, angling across, and he opens his bat face and dabs it straight to Rana at backward point. All he had to do was lob the ball back to Russell",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,AM Rahane,Ajinkya Rahane,12,11,11,3,0,109.09,False,False,"{'wickets': 1, 'runs': 14}",1.6,c Smith b Rabada,"<b>gobbled up at short third!</b> Rabada has his first Punjab wicket. Wide outside off stump, slightly full of a length but not quite a half-volley. Rahane comes forward looking to drive but is playing away from his body, and his thick outside edge flies to Odean, who takes a good, comfortable catch on the edge of the circle, moving to his left with his weight coming forwards. Punjab will need early wickets to stand a chance here and they have one",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,VR Iyer,Venkatesh Iyer,3,7,23,0,0,42.85,False,False,"{'wickets': 2, 'runs': 38}",4.3,c Harpreet Brar b Smith,"<b>slapped into the off side, but Brar clings on at cover!</b> Banged in on a length, wide outside the off stump, and Venky frees his arms, standing tall to slap it away through the off side. But it flies straight to Harpreet Brar on the edge of the ring. It reaches him so quickly that he hardly has time to react, but he sticks his hands in the way. It bursts out, but he reacts brilliantly, grabbing it with his left hand as he tumbles forwards. Superb effort in the field and Odean has a breakthrough",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,SS Iyer,Shreyas Iyer,26,15,22,5,0,173.33,True,False,"{'wickets': 3, 'runs': 51}",6.4,c Rabada b Chahar,"tossed up, and <b>Shreyas is lured into the big shot</b>. He top-edges his slog sweep, looking to hit towards the short side, but it flies miles up into the air. Rabada settles underneath it, and takes a straightforward catch. Shreyas falls - he looked a million dollars against the seamers in the Powerplay but much less comfortable against Chahar",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,SW Billings,Sam Billings,24,23,49,1,1,104.34,False,True,{},,not out,,
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,N Rana,Nitish Rana,0,2,4,0,0,0.00,False,False,"{'wickets': 4, 'runs': 51}",6.6,lbw b Chahar,"full googly, <b>smacked on the pad</b>. Chahar is convinced, pleading with the umpire, and the finger goes up! Rana <b>reviews</b>. Nowhere near the inside edge as he lunged forward to defend. Pitched in-line, impact in-line, smashing into the top of middle stump. Saiyed Khalid's decision is upheld and <b>Chahar starts with a double-wicket maiden</b>!",
2022.0,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,AD Russell,Andre Russell,70,31,37,2,8,225.80,False,True,{},,not out,,
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,RV Uthappa,Robin Uthappa,50,27,41,8,1,185.18,False,False,"{'wickets': 2, 'runs': 84}",7.3,lbw b Ravi Bishnoi,"<B>pinned him on the back foot</b> but lbw appeal is turned down! <B>Bishnoi asks KL to review</b>. This was a skiddy delivery that landed around middle and went right through. Uthappa was caught on the back foot, surprised by the speed it got to him. Hits his front leg, no bat involved, so the only question is whether the googly took the ball down the leg side or not. <B>Ball tracking</b> says that's crashing into middle and leg! Umpire has to change his decision, and that's a second wicket for Bishnoi - first the run out, now this lbw.",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,1,4,16,0,0,25.00,False,False,"{'wickets': 1, 'runs': 28}",2.3,run out (Ravi Bishnoi),"<B>massive appeal for lbw</b> and the umpire hasn't reacted, but that doesn't matter! Because Gaikwad has been run out with a <B>direct hit!</b> Bishnoi with the bulls eye with Gaikwad a metre short. This was full on off and Gaikwad missed the flick. Ball hit his pad and rolled away to point and he wanted a single, but Uthappa did not, forcing him to turn back. Either way, whoever was going to run to the batter's end was going to be out with a rocket throw like that. Another failure for Gaikwad.",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,MM Ali,Moeen Ali,35,22,38,4,2,159.09,False,False,"{'wickets': 3, 'runs': 106}",10.1, b Avesh Khan,"<B>aw, gone so soon!</B> Moeen stands and attempts to deliver as Avesh hits a good length at good pace... but he's thrashed clean through the wrong line there, flat feet, flatter off stump. Fizzes through his loose mo(w) towards midwicket. A fine cameo ends at the halfway mark",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,S Dube,Shivam Dube,49,30,56,5,2,163.33,False,False,"{'wickets': 5, 'runs': 189}",18.2,c Lewis b Avesh Khan,"<B>mashed into the night sky, but it doesn't have the legs!</B> That was clobbered through the line, on a good length, seemed to have been timed well enough, but it was all height, not enough distance. Lewis steadies himself well at wide long-on, and pouches the catch!",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,AT Rayudu,Ambati Rayudu,27,20,32,2,2,135.00,False,False,"{'wickets': 4, 'runs': 166}",16.2, b Ravi Bishnoi,"<B>another massive wipe to leg, and the leg stump is plucked out!</B> A gallop to the pitch, fired in flatter, beaten all ends up and that's a timely strike from the Giants' main man of the night so far",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,RA Jadeja,Ravindra Jadeja,17,9,19,3,0,188.88,True,False,"{'wickets': 6, 'runs': 203}",19.2,c Pandey b Tye,"flicked off the legs once more, but Pandey is lurking in the deep and swallows the chance",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,MS Dhoni,MS Dhoni,16,6,12,2,1,266.66,False,True,{},,not out,,
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,D Pretorius,Dwaine Pretorius,0,1,3,0,0,0.00,False,False,"{'wickets': 7, 'runs': 203}",19.3,lbw b Tye,"fires in the yorker, angling in on leg stump... that's a decent appeal but probably doing too much. It's a <B>review</B> either way... No under-edge, so all on ball tracker... <B>ooh, it's hitting leg stump!</B> Very full length, which did the trick, a very brief encounter for Pretorius",
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,1,DJ Bravo,Dwayne Bravo,1,1,3,0,0,100.00,False,True,{},,not out,,
2022.0,1304053,LSG v CSK,LSG,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,LSG,2,KL Rahul,KL Rahul,40,26,57,2,3,153.84,True,False,"{'wickets': 1, 'runs': 99}",10.2,c Rayudu b Pretorius,"over the wicket, a pre-meditated pull, but Pretorius spears the short ball out on a wider line, out comes a steepling top-edge, and <B>a fine running take at short backward square!</B> Rayudu judged that well, watching it over his shoulder all the way. And a key breakthrough comes just after the halfway mark... as in CSK's innings in fact",
